ATM_ID,Location,Transaction_ID,Transaction_Type,Amount_INR,Transaction_DateTime,Predicted_Algorithm
ATM009,Hyderabad,d06acb67,Withdrawal,6900,2025-05-12 15:39:23,knapsack
ATM009,Hyderabad,9fbc7673,Withdrawal,5500,2025-06-04 09:25:38,knapsack
ATM009,Hyderabad,881cd49c,Withdrawal,13800,2025-05-07 22:09:13,knapsack
ATM009,Hyderabad,7a78d8e1,Withdrawal,20000,2025-05-17 03:39:19,knapsack
ATM009,Hyderabad,0784ec16,Replenishment,490000,2025-06-13 14:36:14,knapsack
ATM009,Hyderabad,0e90a5e2,Replenishment,760000,2025-06-14 14:07:02,knapsack
ATM009,Hyderabad,736dd61c,Replenishment,590000,2025-04-29 22:41:31,knapsack
ATM009,Hyderabad,89d13018,Replenishment,740000,2025-05-21 23:49:41,knapsack
ATM009,Hyderabad,f4206e9f,Withdrawal,7500,2025-05-12 02:48:33,knapsack
ATM009,Hyderabad,b91372c1,Replenishment,200000,2025-06-16 21:03:24,knapsack
ATM009,Hyderabad,78bc73ee,Withdrawal,14500,2025-05-30 21:11:08,knapsack
ATM009,Hyderabad,c7192885,Withdrawal,9700,2025-06-10 04:29:49,knapsack
ATM009,Hyderabad,3d70e03a,Replenishment,350000,2025-05-30 16:52:07,knapsack
ATM009,Hyderabad,bcdde848,Withdrawal,1200,2025-04-24 04:08:08,greedy
ATM009,Hyderabad,f3493023,Withdrawal,16600,2025-06-21 06:24:32,knapsack
ATM009,Hyderabad,8601e63d,Replenishment,160000,2025-07-02 12:49:23,knapsack
ATM009,Hyderabad,58905d71,Withdrawal,15800,2025-05-25 23:39:31,knapsack
ATM009,Hyderabad,859ff6fe,Replenishment,800000,2025-07-13 11:10:31,knapsack
ATM009,Hyderabad,14af8cc8,Withdrawal,12100,2025-06-20 03:18:15,knapsack
ATM009,Hyderabad,3e388095,Replenishment,350000,2025-06-30 13:44:16,knapsack
ATM009,Hyderabad,7b9636d8,Replenishment,160000,2025-05-11 05:34:13,knapsack
ATM009,Hyderabad,e3b67937,Replenishment,870000,2025-06-04 00:08:37,knapsack
ATM009,Hyderabad,f8d50ba0,Withdrawal,16000,2025-05-21 17:30:04,knapsack
ATM009,Hyderabad,aca5a36c,Withdrawal,10600,2025-04-21 05:48:20,knapsack
ATM009,Hyderabad,87482d27,Withdrawal,19500,2025-04-24 19:28:50,knapsack
ATM009,Hyderabad,0e805d88,Withdrawal,9300,2025-04-30 05:52:49,knapsack
ATM009,Hyderabad,994a56d8,Withdrawal,600,2025-04-19 12:18:57,greedy
ATM009,Hyderabad,42f4f79f,Withdrawal,19500,2025-05-27 08:43:57,knapsack
ATM009,Hyderabad,d2dbf32b,Replenishment,290000,2025-06-01 01:32:34,knapsack
ATM009,Hyderabad,2914fe0d,Withdrawal,12500,2025-05-07 19:48:30,knapsack
ATM009,Hyderabad,67c3c031,Replenishment,680000,2025-05-23 18:35:50,knapsack
ATM009,Hyderabad,bbf34112,Replenishment,130000,2025-06-07 16:34:14,knapsack
ATM009,Hyderabad,eb0d2399,Withdrawal,6400,2025-06-17 05:03:45,knapsack
ATM009,Hyderabad,499ccafd,Replenishment,900000,2025-06-16 17:11:02,knapsack
ATM009,Hyderabad,4117d768,Withdrawal,14100,2025-05-17 20:07:54,knapsack
ATM009,Hyderabad,c7176b9c,Withdrawal,18900,2025-05-30 09:50:50,knapsack
ATM009,Hyderabad,61c98506,Withdrawal,9900,2025-07-15 00:08:22,knapsack
ATM009,Hyderabad,03c822f0,Withdrawal,15500,2025-05-25 09:12:30,knapsack
ATM009,Hyderabad,7c8acf69,Replenishment,710000,2025-04-15 17:41:52,knapsack
ATM009,Hyderabad,57962ca0,Withdrawal,19300,2025-06-15 05:54:16,knapsack
ATM009,Hyderabad,58c9bd22,Withdrawal,18700,2025-05-20 11:44:23,knapsack
ATM009,Hyderabad,de9b2a87,Replenishment,180000,2025-07-12 18:19:34,knapsack
ATM009,Hyderabad,5a0bd62d,Replenishment,970000,2025-05-19 00:26:05,knapsack
ATM009,Hyderabad,3d3118ee,Replenishment,230000,2025-06-06 05:27:36,knapsack
ATM009,Hyderabad,011ec0c9,Replenishment,350000,2025-07-14 13:13:20,knapsack
ATM009,Hyderabad,659d8159,Replenishment,410000,2025-07-13 11:43:02,knapsack
ATM009,Hyderabad,869a9ab3,Withdrawal,10600,2025-07-12 10:29:27,knapsack
ATM009,Hyderabad,7400e15d,Withdrawal,14000,2025-06-28 00:59:17,knapsack
ATM009,Hyderabad,7535c5a1,Withdrawal,12800,2025-06-17 11:18:13,knapsack
ATM009,Hyderabad,53f921ef,Withdrawal,5000,2025-06-22 13:53:19,knapsack
ATM009,Hyderabad,fd301061,Replenishment,180000,2025-06-17 03:05:52,knapsack
ATM009,Hyderabad,cd8d8f0e,Replenishment,700000,2025-06-04 21:06:56,knapsack
ATM009,Hyderabad,2c897b3d,Replenishment,220000,2025-07-12 18:33:37,knapsack
ATM009,Hyderabad,6ae9d6de,Withdrawal,5300,2025-05-08 18:26:49,knapsack
ATM009,Hyderabad,92995868,Replenishment,690000,2025-07-07 00:21:25,knapsack
ATM009,Hyderabad,3a4bd72f,Replenishment,560000,2025-06-14 18:33:17,knapsack
ATM009,Hyderabad,b1942f3e,Replenishment,810000,2025-06-07 01:56:12,knapsack
ATM009,Hyderabad,e738946d,Replenishment,530000,2025-04-21 07:49:21,knapsack
ATM009,Hyderabad,84b92b39,Replenishment,470000,2025-04-22 13:19:35,knapsack
ATM009,Hyderabad,c6972cf3,Replenishment,1000000,2025-05-20 15:29:09,knapsack
ATM009,Hyderabad,3410ec70,Withdrawal,19000,2025-07-01 14:11:52,knapsack
ATM009,Hyderabad,40444d8b,Withdrawal,5100,2025-04-23 10:48:10,knapsack
ATM009,Hyderabad,5221435c,Withdrawal,8600,2025-04-28 13:20:38,knapsack
ATM009,Hyderabad,b90f0401,Replenishment,680000,2025-04-30 01:40:22,knapsack
ATM009,Hyderabad,5aa7c01f,Replenishment,720000,2025-04-23 08:49:27,knapsack
ATM009,Hyderabad,65af872c,Withdrawal,19600,2025-05-18 06:46:37,knapsack
ATM009,Hyderabad,46055d20,Withdrawal,500,2025-06-25 22:39:01,greedy
ATM009,Hyderabad,78d79b7d,Replenishment,130000,2025-06-29 11:11:02,knapsack
ATM009,Hyderabad,82e09615,Replenishment,700000,2025-04-28 14:02:29,knapsack
ATM009,Hyderabad,6aa0c9b4,Replenishment,870000,2025-05-30 01:16:23,knapsack
ATM009,Hyderabad,5ac4e7a6,Withdrawal,18100,2025-05-16 08:08:18,knapsack
ATM009,Hyderabad,df064c61,Withdrawal,12900,2025-05-17 09:31:08,knapsack
ATM009,Hyderabad,81507a18,Replenishment,840000,2025-05-11 13:29:45,knapsack
ATM009,Hyderabad,56ce8d1c,Replenishment,550000,2025-05-04 14:01:21,knapsack
ATM009,Hyderabad,5a3d82e8,Withdrawal,19900,2025-05-26 14:19:43,knapsack
ATM009,Hyderabad,9306aad9,Withdrawal,10800,2025-07-06 04:34:31,knapsack
ATM009,Hyderabad,1831d0e9,Withdrawal,16100,2025-07-01 19:44:16,knapsack
ATM009,Hyderabad,8fe2184d,Withdrawal,17600,2025-06-09 10:45:47,knapsack
ATM009,Hyderabad,28988fbd,Replenishment,300000,2025-04-24 03:06:11,knapsack
ATM009,Hyderabad,d6cd1427,Replenishment,280000,2025-04-16 05:37:41,knapsack
ATM009,Hyderabad,45e53af7,Replenishment,780000,2025-07-02 12:46:10,knapsack
ATM009,Hyderabad,5e193d83,Withdrawal,18600,2025-06-04 13:42:33,knapsack
ATM009,Hyderabad,7decdb1e,Replenishment,770000,2025-05-08 01:26:56,knapsack
ATM009,Hyderabad,c9705b1c,Withdrawal,8000,2025-06-20 11:54:41,knapsack
ATM009,Hyderabad,73d33e0f,Replenishment,390000,2025-04-30 07:08:24,knapsack
ATM009,Hyderabad,eb262a9e,Replenishment,650000,2025-05-09 04:29:08,knapsack
ATM009,Hyderabad,42330817,Withdrawal,16800,2025-05-18 05:31:15,knapsack
ATM009,Hyderabad,25a45cfc,Replenishment,700000,2025-06-06 21:59:32,knapsack
ATM009,Hyderabad,428b7828,Withdrawal,3700,2025-07-05 00:48:30,knapsack
ATM009,Hyderabad,12265d81,Replenishment,1000000,2025-06-25 23:25:22,knapsack
ATM009,Hyderabad,98ef801e,Replenishment,700000,2025-06-19 02:25:20,knapsack
ATM009,Hyderabad,03520c4a,Replenishment,930000,2025-07-12 06:18:23,knapsack
ATM009,Hyderabad,130d6739,Withdrawal,9500,2025-07-15 01:58:55,knapsack
ATM009,Hyderabad,e6070db8,Replenishment,760000,2025-05-06 05:49:40,knapsack
ATM009,Hyderabad,0fa13a89,Withdrawal,17600,2025-04-15 23:48:54,knapsack
ATM009,Hyderabad,73e0e420,Replenishment,200000,2025-06-11 11:36:48,knapsack
ATM009,Hyderabad,546dbea8,Replenishment,680000,2025-07-12 23:59:41,knapsack
ATM009,Hyderabad,b7988264,Replenishment,980000,2025-05-27 13:22:09,knapsack
ATM009,Hyderabad,1efed1da,Replenishment,760000,2025-06-21 23:56:48,knapsack
ATM009,Hyderabad,1a199a6b,Replenishment,230000,2025-04-22 18:09:01,knapsack
ATM009,Hyderabad,405d9b67,Replenishment,180000,2025-04-17 03:19:18,knapsack
ATM009,Hyderabad,73394ae9,Replenishment,450000,2025-04-28 12:44:49,knapsack
ATM009,Hyderabad,eab048a6,Withdrawal,13800,2025-06-27 01:30:22,knapsack
ATM009,Hyderabad,07405563,Replenishment,760000,2025-04-17 11:04:41,knapsack
ATM009,Hyderabad,ec2bca64,Withdrawal,16500,2025-07-04 10:23:39,knapsack
ATM009,Hyderabad,954c8d7a,Replenishment,130000,2025-06-03 15:49:17,knapsack
ATM009,Hyderabad,21a0f2d4,Withdrawal,3500,2025-06-23 05:15:42,knapsack
ATM009,Hyderabad,1fb67ca3,Replenishment,490000,2025-05-23 09:38:33,knapsack
ATM009,Hyderabad,85ca0d0a,Withdrawal,15200,2025-06-18 15:32:30,knapsack
ATM009,Hyderabad,4abbeceb,Withdrawal,13000,2025-07-03 23:55:19,knapsack
ATM009,Hyderabad,b64ebcfa,Replenishment,630000,2025-04-28 12:04:59,knapsack
ATM009,Hyderabad,fdd82fb0,Withdrawal,4500,2025-05-11 14:09:38,knapsack
ATM009,Hyderabad,d9b96e50,Withdrawal,10500,2025-05-02 05:28:13,knapsack
ATM009,Hyderabad,b3412e17,Withdrawal,4900,2025-05-21 16:25:08,knapsack
ATM009,Hyderabad,2aac650f,Replenishment,400000,2025-07-01 00:20:10,knapsack
ATM009,Hyderabad,19934ec6,Replenishment,900000,2025-06-27 22:06:33,knapsack
ATM009,Hyderabad,64831662,Replenishment,240000,2025-04-30 03:03:06,knapsack
ATM009,Hyderabad,0bd08b5e,Replenishment,390000,2025-06-01 22:07:33,knapsack
ATM009,Hyderabad,78e57ce5,Withdrawal,15400,2025-05-01 14:24:00,knapsack
ATM009,Hyderabad,4610dc5a,Replenishment,910000,2025-06-28 10:07:17,knapsack
ATM009,Hyderabad,eb6c01c1,Withdrawal,15900,2025-05-26 22:08:22,knapsack
ATM009,Hyderabad,4d9d4824,Replenishment,300000,2025-07-02 09:26:41,knapsack
ATM009,Hyderabad,9cedd20a,Withdrawal,18100,2025-04-27 14:40:28,knapsack
ATM009,Hyderabad,b8a4c67f,Withdrawal,18600,2025-07-03 03:48:15,knapsack
ATM009,Hyderabad,471c01bc,Replenishment,560000,2025-04-29 14:45:41,knapsack
ATM009,Hyderabad,d44c7db0,Replenishment,580000,2025-04-21 11:23:03,knapsack
ATM009,Hyderabad,76197e6c,Withdrawal,6300,2025-06-24 01:00:39,knapsack
ATM009,Hyderabad,1d197c31,Withdrawal,8900,2025-05-29 22:34:53,knapsack
ATM009,Hyderabad,912afc25,Replenishment,920000,2025-05-18 07:54:53,knapsack
ATM009,Hyderabad,bf8027a8,Replenishment,870000,2025-07-09 15:11:05,knapsack
ATM009,Hyderabad,ae03b291,Replenishment,800000,2025-06-12 19:37:36,knapsack
ATM009,Hyderabad,5845c9f4,Replenishment,950000,2025-06-15 05:48:02,knapsack
ATM009,Hyderabad,813d03c4,Replenishment,830000,2025-07-02 12:29:07,knapsack
ATM009,Hyderabad,bb4b992f,Replenishment,510000,2025-06-27 10:51:41,knapsack
ATM009,Hyderabad,d416d0dc,Withdrawal,11400,2025-07-08 20:11:11,knapsack
ATM009,Hyderabad,20264fbb,Withdrawal,14800,2025-04-15 22:51:55,knapsack
ATM009,Hyderabad,946de8b7,Withdrawal,13800,2025-07-11 01:17:24,knapsack
ATM009,Hyderabad,9d279bb5,Replenishment,380000,2025-06-27 22:31:59,knapsack
ATM009,Hyderabad,83e84aff,Withdrawal,5500,2025-06-27 22:22:16,knapsack
ATM009,Hyderabad,48f5a9af,Replenishment,140000,2025-06-21 22:55:31,knapsack
ATM009,Hyderabad,b29af292,Replenishment,250000,2025-05-11 09:39:35,knapsack
ATM009,Hyderabad,30d75d86,Withdrawal,16300,2025-04-25 13:14:54,knapsack
ATM009,Hyderabad,2bf51ef4,Withdrawal,14100,2025-04-28 10:51:13,knapsack
ATM009,Hyderabad,c939936a,Replenishment,120000,2025-05-13 10:03:13,knapsack
ATM009,Hyderabad,71a49d22,Replenishment,960000,2025-06-27 07:41:01,knapsack
ATM009,Hyderabad,56b4250a,Replenishment,300000,2025-07-11 07:22:58,knapsack
ATM009,Hyderabad,396f75d4,Replenishment,440000,2025-07-02 13:28:00,knapsack
ATM009,Hyderabad,5977c65e,Replenishment,950000,2025-06-21 06:16:25,knapsack
ATM009,Hyderabad,7c096f32,Withdrawal,1600,2025-06-21 00:39:48,knapsack
ATM009,Hyderabad,f3f62c14,Withdrawal,14900,2025-06-01 20:46:10,knapsack
ATM009,Hyderabad,21289626,Replenishment,1000000,2025-06-27 11:33:29,knapsack
ATM009,Hyderabad,812922ef,Replenishment,360000,2025-06-09 06:31:19,knapsack
ATM009,Hyderabad,9ce32f35,Withdrawal,7800,2025-07-09 20:31:12,knapsack
ATM009,Hyderabad,8b699839,Withdrawal,11000,2025-05-07 16:17:27,knapsack
ATM009,Hyderabad,55ee2284,Withdrawal,3900,2025-07-11 12:12:02,knapsack
ATM009,Hyderabad,e77cfac3,Withdrawal,1400,2025-05-07 22:38:42,greedy
ATM009,Hyderabad,c515a29b,Replenishment,260000,2025-05-09 16:56:30,knapsack
ATM009,Hyderabad,b827a17d,Replenishment,870000,2025-06-05 17:53:49,knapsack
ATM009,Hyderabad,4fac0fb2,Withdrawal,8900,2025-05-09 04:34:26,knapsack
ATM009,Hyderabad,419a8d2a,Withdrawal,18500,2025-05-23 18:45:07,knapsack
ATM009,Hyderabad,61fdb75b,Withdrawal,20000,2025-05-30 22:11:51,knapsack
ATM009,Hyderabad,90197f5a,Withdrawal,9800,2025-06-02 04:57:59,knapsack
ATM009,Hyderabad,bad26291,Withdrawal,11900,2025-04-30 05:21:03,knapsack
ATM009,Hyderabad,c0be74ea,Replenishment,300000,2025-07-13 18:19:18,knapsack
ATM009,Hyderabad,ed56ee7c,Replenishment,700000,2025-07-07 18:00:12,knapsack
ATM009,Hyderabad,2362a99f,Withdrawal,16000,2025-04-18 07:39:47,knapsack
ATM009,Hyderabad,d04e7a9a,Withdrawal,11300,2025-05-17 18:23:20,knapsack
ATM009,Hyderabad,1d91ebd4,Withdrawal,15300,2025-07-11 02:08:03,knapsack
ATM009,Hyderabad,03d1f372,Withdrawal,16000,2025-04-29 10:03:18,knapsack
ATM009,Hyderabad,c54e198f,Replenishment,780000,2025-07-12 07:58:34,knapsack
ATM009,Hyderabad,97a59025,Replenishment,590000,2025-05-07 18:44:20,knapsack
ATM009,Hyderabad,a3954446,Replenishment,1000000,2025-07-07 16:27:20,knapsack
ATM009,Hyderabad,806f4b33,Replenishment,840000,2025-04-23 22:06:39,knapsack
ATM009,Hyderabad,c99a8179,Replenishment,770000,2025-05-20 03:30:51,knapsack
ATM009,Hyderabad,0e584aca,Replenishment,990000,2025-04-26 00:31:24,knapsack
ATM009,Hyderabad,5df00ae6,Withdrawal,18200,2025-07-10 19:16:06,knapsack
ATM009,Hyderabad,04af95f2,Withdrawal,9000,2025-06-20 23:05:05,knapsack
ATM009,Hyderabad,14dbf4fb,Replenishment,190000,2025-05-24 11:21:26,knapsack
ATM009,Hyderabad,3ceaab04,Withdrawal,18600,2025-04-30 01:04:16,knapsack
ATM009,Hyderabad,50eac578,Withdrawal,14900,2025-04-24 15:08:01,knapsack
ATM009,Hyderabad,07c70fef,Replenishment,370000,2025-04-15 15:35:17,knapsack
ATM009,Hyderabad,31a1e8c7,Withdrawal,6300,2025-04-17 21:51:01,knapsack
ATM009,Hyderabad,cd2c4fec,Withdrawal,900,2025-05-23 13:00:35,greedy
ATM009,Hyderabad,9d4a1771,Withdrawal,9900,2025-04-18 10:46:58,knapsack
ATM009,Hyderabad,c51a550e,Withdrawal,5700,2025-05-01 18:02:02,knapsack
ATM009,Hyderabad,b2890550,Replenishment,280000,2025-06-23 07:33:28,knapsack
ATM009,Hyderabad,04bfc68b,Withdrawal,16700,2025-05-29 14:30:33,knapsack
ATM009,Hyderabad,53882838,Replenishment,900000,2025-06-20 06:23:15,knapsack
ATM009,Hyderabad,89d3e420,Withdrawal,18400,2025-04-24 03:44:13,knapsack
ATM009,Hyderabad,5e1974b3,Replenishment,440000,2025-06-22 15:56:00,knapsack
ATM009,Hyderabad,c398a040,Withdrawal,7600,2025-06-24 19:47:18,knapsack
ATM009,Hyderabad,99f29041,Withdrawal,20000,2025-05-10 21:04:41,knapsack
ATM009,Hyderabad,eeab4b8c,Withdrawal,6900,2025-06-20 04:33:15,knapsack
ATM009,Hyderabad,f171eb85,Replenishment,600000,2025-07-03 19:32:42,knapsack
ATM009,Hyderabad,12eec948,Withdrawal,10500,2025-06-14 20:55:35,knapsack
ATM009,Hyderabad,7cca62b8,Withdrawal,18100,2025-07-10 06:23:11,knapsack
ATM009,Hyderabad,8d16fe21,Withdrawal,19900,2025-07-04 16:24:26,knapsack
ATM009,Hyderabad,327b0c61,Withdrawal,5900,2025-05-15 14:38:16,knapsack
ATM009,Hyderabad,542d2e2b,Withdrawal,17900,2025-05-30 03:06:21,knapsack
ATM009,Hyderabad,86cb8d3f,Withdrawal,4100,2025-05-12 17:49:10,knapsack
ATM009,Hyderabad,4bd721e4,Replenishment,870000,2025-06-06 11:54:56,knapsack
ATM009,Hyderabad,9804fdd4,Replenishment,200000,2025-05-25 03:05:19,knapsack
ATM009,Hyderabad,9f94e274,Replenishment,790000,2025-05-28 16:39:10,knapsack
ATM009,Hyderabad,8f2f589b,Replenishment,700000,2025-06-02 14:53:56,knapsack
ATM009,Hyderabad,90605943,Withdrawal,11300,2025-04-19 09:24:26,knapsack
ATM009,Hyderabad,128ffad7,Replenishment,660000,2025-05-05 19:37:22,knapsack
ATM009,Hyderabad,2363b594,Replenishment,980000,2025-06-03 22:23:03,knapsack
ATM009,Hyderabad,8d1cf479,Withdrawal,10500,2025-07-02 00:09:30,knapsack
ATM009,Hyderabad,19ee3036,Replenishment,240000,2025-06-05 22:15:46,knapsack
ATM009,Hyderabad,5305dd52,Replenishment,460000,2025-05-26 16:09:53,knapsack
ATM009,Hyderabad,5f83ef3b,Replenishment,350000,2025-06-26 08:22:39,knapsack
ATM009,Hyderabad,10b2f5fd,Replenishment,580000,2025-05-26 21:34:17,knapsack
ATM009,Hyderabad,c632ec29,Withdrawal,7400,2025-06-15 05:27:28,knapsack
ATM009,Hyderabad,21a20daa,Withdrawal,16700,2025-05-05 01:01:01,knapsack
ATM009,Hyderabad,d4bb5444,Withdrawal,17100,2025-06-27 17:29:07,knapsack
ATM009,Hyderabad,00f46fd5,Withdrawal,11000,2025-04-19 16:17:40,knapsack
ATM009,Hyderabad,f1b633d2,Withdrawal,14500,2025-06-13 08:42:06,knapsack
ATM009,Hyderabad,8f18167a,Withdrawal,200,2025-07-01 10:04:29,greedy
ATM009,Hyderabad,83795af3,Replenishment,330000,2025-05-15 07:28:09,knapsack
ATM009,Hyderabad,34e37f46,Withdrawal,16300,2025-05-06 22:47:52,knapsack
ATM009,Hyderabad,dbe3891c,Replenishment,170000,2025-04-15 23:46:35,knapsack
ATM009,Hyderabad,52e016e9,Withdrawal,9100,2025-06-07 08:43:03,knapsack
ATM009,Hyderabad,75e29a07,Replenishment,960000,2025-04-23 20:42:01,knapsack
ATM009,Hyderabad,76811758,Replenishment,1000000,2025-06-25 14:45:01,knapsack
ATM009,Hyderabad,d8aad5fd,Replenishment,220000,2025-07-08 03:43:10,knapsack
ATM009,Hyderabad,b4ed70d0,Replenishment,370000,2025-07-02 14:24:45,knapsack
ATM009,Hyderabad,87022001,Replenishment,230000,2025-04-27 01:20:35,knapsack
ATM009,Hyderabad,d85d5157,Replenishment,320000,2025-05-13 02:02:12,knapsack
ATM009,Hyderabad,3895c437,Replenishment,620000,2025-04-30 02:12:39,knapsack
ATM009,Hyderabad,48df0a0f,Replenishment,560000,2025-06-12 20:06:33,knapsack
ATM009,Hyderabad,d97b1c9e,Withdrawal,15000,2025-05-09 13:50:52,knapsack
ATM009,Hyderabad,507e677f,Replenishment,340000,2025-06-27 19:29:50,knapsack
ATM009,Hyderabad,b874d6d2,Replenishment,320000,2025-05-12 19:40:46,knapsack
ATM009,Hyderabad,94ee9632,Replenishment,730000,2025-06-20 17:34:47,knapsack
ATM009,Hyderabad,810aed29,Withdrawal,12300,2025-06-28 01:45:50,knapsack
ATM009,Hyderabad,b5de9fb5,Withdrawal,7300,2025-06-14 05:56:25,knapsack
ATM009,Hyderabad,53b5f72d,Replenishment,520000,2025-06-27 00:44:37,knapsack
ATM009,Hyderabad,4f3d0a43,Withdrawal,16100,2025-05-09 09:42:33,knapsack
ATM009,Hyderabad,4ea5a9d7,Withdrawal,6200,2025-06-05 23:54:28,knapsack
ATM009,Hyderabad,072f416f,Replenishment,830000,2025-06-11 09:03:28,knapsack
ATM009,Hyderabad,11e579f5,Replenishment,650000,2025-05-05 02:24:49,knapsack
ATM009,Hyderabad,949ed5c8,Withdrawal,6400,2025-06-09 02:29:18,knapsack
ATM009,Hyderabad,4fb2d881,Replenishment,210000,2025-06-30 12:02:12,knapsack
ATM009,Hyderabad,aacdcd89,Withdrawal,7500,2025-07-07 02:26:19,knapsack
ATM009,Hyderabad,cd3be5ba,Withdrawal,13800,2025-04-15 19:05:08,knapsack
ATM009,Hyderabad,4e71b441,Replenishment,110000,2025-05-17 21:39:47,knapsack
ATM009,Hyderabad,bf005ac0,Withdrawal,10900,2025-04-17 23:42:46,knapsack
ATM009,Hyderabad,114678d9,Replenishment,360000,2025-04-26 21:50:29,knapsack
ATM009,Hyderabad,d61a9102,Withdrawal,2200,2025-04-20 12:07:44,knapsack
ATM009,Hyderabad,491374b5,Withdrawal,13300,2025-06-16 19:36:01,knapsack
ATM009,Hyderabad,412a8634,Replenishment,910000,2025-06-23 01:30:24,knapsack
ATM009,Hyderabad,13573181,Replenishment,270000,2025-05-25 19:04:31,knapsack
ATM009,Hyderabad,c40e3387,Withdrawal,3600,2025-06-09 23:04:23,knapsack
ATM009,Hyderabad,2ae85e33,Replenishment,550000,2025-07-06 13:09:56,knapsack
ATM009,Hyderabad,741f598f,Replenishment,110000,2025-04-28 19:18:10,knapsack
ATM009,Hyderabad,8c3c67f5,Withdrawal,12200,2025-04-24 10:38:53,knapsack
ATM009,Hyderabad,44b46424,Withdrawal,17300,2025-07-02 07:24:49,knapsack
ATM009,Hyderabad,cec28de1,Withdrawal,16300,2025-04-25 11:14:16,knapsack
ATM009,Hyderabad,06064f2a,Replenishment,600000,2025-05-19 19:16:43,knapsack
ATM009,Hyderabad,4c8b13ee,Withdrawal,19400,2025-05-11 08:22:01,knapsack
ATM009,Hyderabad,e8a2760a,Replenishment,730000,2025-07-02 09:25:42,knapsack
ATM009,Hyderabad,ef872b8f,Withdrawal,15600,2025-06-18 12:24:46,knapsack
ATM009,Hyderabad,dc9bd2b4,Replenishment,100000,2025-04-22 03:39:43,knapsack
ATM009,Hyderabad,5dba6dc3,Replenishment,380000,2025-06-13 21:06:29,knapsack
ATM009,Hyderabad,3491361a,Replenishment,360000,2025-06-10 21:29:33,knapsack
ATM009,Hyderabad,9cad66fb,Replenishment,180000,2025-05-17 00:11:35,knapsack
ATM009,Hyderabad,282d62d2,Withdrawal,16300,2025-05-26 02:43:54,knapsack
ATM009,Hyderabad,c90edb59,Replenishment,400000,2025-07-03 20:24:39,knapsack
ATM009,Hyderabad,69242386,Replenishment,320000,2025-06-08 09:25:33,knapsack
ATM009,Hyderabad,c809d362,Replenishment,880000,2025-07-12 09:59:13,knapsack
ATM009,Hyderabad,21eba43b,Withdrawal,11900,2025-04-17 15:56:59,knapsack
ATM009,Hyderabad,48079309,Replenishment,670000,2025-05-29 15:30:56,knapsack
ATM009,Hyderabad,e1e5d8d5,Withdrawal,5800,2025-06-27 12:16:49,knapsack
ATM009,Hyderabad,929e5040,Withdrawal,18600,2025-05-03 11:15:11,knapsack
ATM009,Hyderabad,2cf25316,Withdrawal,11900,2025-06-02 17:38:29,knapsack
ATM009,Hyderabad,7640ac8c,Replenishment,130000,2025-05-22 18:38:59,knapsack
ATM009,Hyderabad,fa9ce1f8,Replenishment,510000,2025-06-22 22:16:00,knapsack
ATM009,Hyderabad,f978f0c0,Withdrawal,2600,2025-06-24 23:18:21,knapsack
ATM009,Hyderabad,633ee0e2,Withdrawal,14600,2025-05-30 13:57:46,knapsack
ATM009,Hyderabad,4278f6d5,Replenishment,610000,2025-05-20 07:02:43,knapsack
ATM009,Hyderabad,92f5b259,Withdrawal,12500,2025-05-14 14:12:54,knapsack
ATM009,Hyderabad,028049d8,Withdrawal,17100,2025-06-05 05:43:53,knapsack
ATM009,Hyderabad,e56740a0,Replenishment,780000,2025-05-11 23:21:01,knapsack
ATM009,Hyderabad,75c4b8ae,Withdrawal,4900,2025-06-04 09:58:57,knapsack
ATM009,Hyderabad,de11540d,Withdrawal,17900,2025-04-25 09:59:40,knapsack
ATM009,Hyderabad,d0967b90,Replenishment,220000,2025-06-15 14:27:56,knapsack
ATM009,Hyderabad,b63eb890,Replenishment,310000,2025-06-05 15:58:32,knapsack
ATM009,Hyderabad,bc21ce06,Replenishment,400000,2025-04-21 01:09:29,knapsack
ATM009,Hyderabad,ff1f1799,Replenishment,230000,2025-06-05 23:35:01,knapsack
ATM009,Hyderabad,43b4b65f,Replenishment,880000,2025-06-22 01:25:59,knapsack
ATM009,Hyderabad,8b79732d,Replenishment,950000,2025-05-14 21:20:33,knapsack
ATM009,Hyderabad,cbbebed1,Withdrawal,4000,2025-05-23 05:24:36,knapsack
ATM009,Hyderabad,231214a7,Withdrawal,400,2025-05-25 18:02:06,greedy
ATM009,Hyderabad,d531a3b4,Withdrawal,11800,2025-07-08 02:22:52,knapsack
ATM009,Hyderabad,9ee754c4,Replenishment,390000,2025-05-23 15:03:52,knapsack
ATM009,Hyderabad,4168f879,Replenishment,420000,2025-05-29 09:50:09,knapsack
ATM009,Hyderabad,d5b6f766,Replenishment,820000,2025-07-10 10:25:58,knapsack
ATM009,Hyderabad,6a62c4a7,Replenishment,600000,2025-07-12 05:21:24,knapsack
ATM009,Hyderabad,bb318c38,Replenishment,300000,2025-05-23 19:05:59,knapsack
ATM009,Hyderabad,0815dc67,Replenishment,590000,2025-05-09 19:24:11,knapsack
ATM009,Hyderabad,21ee035b,Withdrawal,18400,2025-07-07 08:09:41,knapsack
ATM009,Hyderabad,fc84687e,Replenishment,210000,2025-04-20 19:09:21,knapsack
ATM009,Hyderabad,a41a9100,Replenishment,940000,2025-07-03 02:39:13,knapsack
ATM009,Hyderabad,00412900,Withdrawal,11700,2025-04-18 03:57:26,knapsack
